Event ID,Event time,User name,Event name,Resource type,Resources,AWS access key,AWS region,Error code,Source IP address
fedac4e0-ef05-47ca-a697-8c86af1a2e52,"2020-06-08, 01:32:20 PM",root,DeleteUser,IAM User,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""owuser""}]",,us-east-1,,213.127.108.166
3a4ed9b6-375f-4c67-88e3-185a5c3c55df,"2020-06-08, 11:52:23 AM",Jenkins2,DeleteRole,IAM Role,"[{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-capstone-nodegroup-standar-NodeInstanceRole-GV6XIJ4TDIS9""}]",,us-east-1,,cloudformation.amazonaws.com
b1998a0c-423c-4521-aa49-69967a20cce2,"2020-06-08, 11:52:23 AM",Jenkins2,DetachRolePolicy,IAM Policy and 1 more,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/AmazonEKSWorkerNodePolicy""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-capstone-nodegroup-standar-NodeInstanceRole-GV6XIJ4TDIS9""}]",,us-east-1,,cloudformation.amazonaws.com
b201fe44-697a-4241-8c45-6861946024b4,"2020-06-08, 11:52:23 AM",Jenkins2,DetachRolePolicy,IAM Policy and 1 more,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/AmazonEKS_CNI_Policy""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-capstone-nodegroup-standar-NodeInstanceRole-GV6XIJ4TDIS9""}]",,us-east-1,,cloudformation.amazonaws.com
bbd76b3b-e8bf-4c2e-a058-989c507146c0,"2020-06-08, 11:52:23 AM",Jenkins2,DetachRolePolicy,IAM Policy and 1 more,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/AmazonEC2ContainerRegistryReadOnly""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-capstone-nodegroup-standar-NodeInstanceRole-GV6XIJ4TDIS9""}]",,us-east-1,,cloudformation.amazonaws.com
925d2bfc-2f7c-4d99-9550-065959c1c25b,"2020-06-08, 11:52:21 AM",Jenkins2,DeleteInstanceProfile,IAM InstanceProfile,"[{""resourceType"":""AWS::IAM::InstanceProfile"",""resourceName"":""eksctl-capstone-nodegroup-standard-workers-NodeInstanceProfile-ETQEZJC7VNHD""}]",,us-east-1,,cloudformation.amazonaws.com
e127a301-2caa-41f9-9ea0-9af55fd5203d,"2020-06-08, 11:52:21 AM",Jenkins2,RemoveRoleFromInstanceProfile,IAM InstanceProfile and 1 more,"[{""resourceType"":""AWS::IAM::InstanceProfile"",""resourceName"":""eksctl-capstone-nodegroup-standard-workers-NodeInstanceProfile-ETQEZJC7VNHD""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-capstone-nodegroup-standar-NodeInstanceRole-GV6XIJ4TDIS9""}]",,us-east-1,,cloudformation.amazonaws.com
0fb6426f-c8f8-42f8-b12f-370581390518,"2020-06-08, 11:48:47 AM",Jenkins2,AddRoleToInstanceProfile,IAM InstanceProfile and 1 more,"[{""resourceType"":""AWS::IAM::InstanceProfile"",""resourceName"":""eksctl-capstone-nodegroup-standard-workers-NodeInstanceProfile-ETQEZJC7VNHD""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-capstone-nodegroup-standar-NodeInstanceRole-GV6XIJ4TDIS9""}]",,us-east-1,,cloudformation.amazonaws.com
f30e8e8b-a95f-4dac-9c40-7941c1746ac2,"2020-06-08, 11:48:46 AM",Jenkins2,CreateInstanceProfile,IAM InstanceProfile,"[{""resourceType"":""AWS::IAM::InstanceProfile"",""resourceName"":""arn:aws:iam::210729147014:instance-profile/eksctl-capstone-nodegroup-standard-workers-NodeInstanceProfile-ETQEZJC7VNHD""},{""resourceType"":""AWS::IAM::InstanceProfile"",""resourceName"":""AIPATCEDPTKDNP7IHMILY""},{""resourceType"":""AWS::IAM::InstanceProfile"",""resourceName"":""eksctl-capstone-nodegroup-standard-workers-NodeInstanceProfile-ETQEZJC7VNHD""}]",,us-east-1,,cloudformation.amazonaws.com
c6b39b11-8792-4a4b-9fb5-ae359dbb37f4,"2020-06-08, 11:48:32 AM",Jenkins2,TagRole,IAM Role,"[{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-capstone-nodegroup-standar-NodeInstanceRole-GV6XIJ4TDIS9""}]",,us-east-1,,cloudformation.amazonaws.com
08af7472-4907-44a7-8f35-2fe3767278b5,"2020-06-08, 11:48:31 AM",Jenkins2,AttachRolePolicy,IAM Policy and 1 more,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/AmazonEC2ContainerRegistryReadOnly""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-capstone-nodegroup-standar-NodeInstanceRole-GV6XIJ4TDIS9""}]",,us-east-1,,cloudformation.amazonaws.com
607cb44f-7ecd-44ba-98c6-4a8c90aac845,"2020-06-08, 11:48:31 AM",Jenkins2,CreateRole,IAM Role,"[{""resourceType"":""AWS::IAM::Role"",""resourceName"":""AROATCEDPTKDC7QTPNW57""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""arn:aws:iam::210729147014:role/eksctl-capstone-nodegroup-standar-NodeInstanceRole-GV6XIJ4TDIS9""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-capstone-nodegroup-standar-NodeInstanceRole-GV6XIJ4TDIS9""}]",,us-east-1,,cloudformation.amazonaws.com
6c46d617-0bca-4451-8f26-24e312e73926,"2020-06-08, 11:48:31 AM",Jenkins2,AttachRolePolicy,IAM Policy and 1 more,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/AmazonEKSWorkerNodePolicy""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-capstone-nodegroup-standar-NodeInstanceRole-GV6XIJ4TDIS9""}]",,us-east-1,,cloudformation.amazonaws.com
d3c85d4b-6396-4375-8391-c96830a5c5ab,"2020-06-08, 11:48:31 AM",Jenkins2,AttachRolePolicy,IAM Policy and 1 more,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/AmazonEKS_CNI_Policy""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-capstone-nodegroup-standar-NodeInstanceRole-GV6XIJ4TDIS9""}]",,us-east-1,,cloudformation.amazonaws.com
3adab89e-e913-4fbe-b8da-ec09f2ff425a,"2020-06-08, 11:36:35 AM",Jenkins2,PutRolePolicy,IAM Policy and 1 more,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""eksctl-capstone-cluster-PolicyCloudWatchMetrics""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-capstone-cluster-ServiceRole-3TU07C2SREGN""}]",,us-east-1,,cloudformation.amazonaws.com
680cb43b-647e-40ab-93b1-56a98e0a7f30,"2020-06-08, 11:36:35 AM",Jenkins2,PutRolePolicy,IAM Policy and 1 more,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""eksctl-capstone-cluster-PolicyNLB""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-capstone-cluster-ServiceRole-3TU07C2SREGN""}]",,us-east-1,,cloudformation.amazonaws.com
9fcc333b-dccb-4b8e-a5f9-c558151fb736,"2020-06-08, 11:36:20 AM",Jenkins2,TagRole,IAM Role,"[{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-capstone-cluster-ServiceRole-3TU07C2SREGN""}]",,us-east-1,,cloudformation.amazonaws.com
de2378ad-a22d-44c2-bc29-b4318350e98b,"2020-06-08, 11:36:20 AM",Jenkins2,AttachRolePolicy,IAM Policy and 1 more,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/AmazonEKSClusterPolicy""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-capstone-cluster-ServiceRole-3TU07C2SREGN""}]",,us-east-1,,cloudformation.amazonaws.com
4efb9f75-71ea-42aa-889f-9c66ef0e0be3,"2020-06-08, 11:36:19 AM",Jenkins2,CreateRole,IAM Role,"[{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-capstone-cluster-ServiceRole-3TU07C2SREGN""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""AROATCEDPTKDH4S3IBFN7""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""arn:aws:iam::210729147014:role/eksctl-capstone-cluster-ServiceRole-3TU07C2SREGN""}]",,us-east-1,,cloudformation.amazonaws.com
4d56e64d-2f2c-4abc-86bb-38c702de5168,"2020-06-08, 11:33:45 AM",Jenkins,DeleteRole,IAM Role,"[{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-capstone-cluster-ServiceRole-1J7DN3OSOIRJO""}]",,us-east-1,,cloudformation.amazonaws.com
8c6874c5-10bd-48c9-a000-14530605add9,"2020-06-08, 11:33:45 AM",Jenkins,DetachRolePolicy,IAM Policy and 1 more,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/AmazonEKSClusterPolicy""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-capstone-cluster-ServiceRole-1J7DN3OSOIRJO""}]",,us-east-1,,cloudformation.amazonaws.com
edfd72f6-26b7-44f0-9f91-7caad521c910,"2020-06-08, 11:26:56 AM",root,CreateLoginProfile,IAM User,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""Jenkins2""}]",,us-east-1,,213.127.108.166
483a7150-fa05-453a-8403-091fe04b8454,"2020-06-08, 11:26:55 AM",root,CreateAccessKey,IAM AccessKey and 1 more,"[{""resourceType"":""AWS::IAM::AccessKey"",""resourceName"":""AKIATCEDPTKDGVEYP42X""},{""resourceType"":""AWS::IAM::User"",""resourceName"":""Jenkins2""}]",,us-east-1,,213.127.108.166
6798ecde-58c3-4e0a-bd8c-375323d28b95,"2020-06-08, 11:26:55 AM",root,CreateUser,IAM User,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""AIDATCEDPTKDO4IOEGFUT""},{""resourceType"":""AWS::IAM::User"",""resourceName"":""Jenkins2""},{""resourceType"":""AWS::IAM::User"",""resourceName"":""arn:aws:iam::210729147014:user/Jenkins2""}]",,us-east-1,,213.127.108.166
ca28b3c2-b470-44d9-8886-399c37d9701c,"2020-06-08, 11:26:55 AM",root,AddUserToGroup,IAM User and 1 more,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""Jenkins2""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""Jenkins""}]",,us-east-1,,213.127.108.166
2bd66e79-3c5b-4829-aded-ed2ba9df027e,"2020-06-08, 11:22:58 AM",Jenkins,DeleteRolePolicy,IAM Policy and 1 more,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""eksctl-capstone-cluster-PolicyNLB""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-capstone-cluster-ServiceRole-1J7DN3OSOIRJO""}]",,us-east-1,,cloudformation.amazonaws.com
3a9bdbb6-44c3-4ffc-bcfc-04db7755963f,"2020-06-08, 11:22:57 AM",Jenkins,DeleteRolePolicy,IAM Policy and 1 more,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""eksctl-capstone-cluster-PolicyCloudWatchMetrics""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-capstone-cluster-ServiceRole-1J7DN3OSOIRJO""}]",,us-east-1,,cloudformation.amazonaws.com
6c8cb113-b75e-4f2b-b567-041b9aae961f,"2020-06-08, 11:22:19 AM",Jenkins,DeleteRole,IAM Role,"[{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-capstone-nodegroup-standar-NodeInstanceRole-1W2DF1ICVHEZO""}]",,us-east-1,,cloudformation.amazonaws.com
1f2fdad2-5037-45db-ac0e-222c7f6f9e7f,"2020-06-08, 11:22:18 AM",Jenkins,DetachRolePolicy,IAM Policy and 1 more,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/AmazonEC2ContainerRegistryReadOnly""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-capstone-nodegroup-standar-NodeInstanceRole-1W2DF1ICVHEZO""}]",,us-east-1,,cloudformation.amazonaws.com
4f60a370-de44-413b-95d4-376121fcb1ca,"2020-06-08, 11:22:18 AM",Jenkins,DetachRolePolicy,IAM Policy and 1 more,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/AmazonEKS_CNI_Policy""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-capstone-nodegroup-standar-NodeInstanceRole-1W2DF1ICVHEZO""}]",,us-east-1,,cloudformation.amazonaws.com
e9b7b85c-b119-4dd5-a345-8db67d01e688,"2020-06-08, 11:22:18 AM",Jenkins,DetachRolePolicy,IAM Policy and 1 more,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/AmazonEKSWorkerNodePolicy""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-capstone-nodegroup-standar-NodeInstanceRole-1W2DF1ICVHEZO""}]",,us-east-1,,cloudformation.amazonaws.com
e5d7c5b1-c5e1-4446-9745-9fcd76e349c8,"2020-06-08, 11:22:17 AM",Jenkins,DeleteInstanceProfile,IAM InstanceProfile,"[{""resourceType"":""AWS::IAM::InstanceProfile"",""resourceName"":""eksctl-capstone-nodegroup-standard-workers-NodeInstanceProfile-1KAR8YF8LJTW6""}]",,us-east-1,,cloudformation.amazonaws.com
33dca6a8-6c5c-4a8b-b741-3fe62235678c,"2020-06-08, 11:22:16 AM",Jenkins,RemoveRoleFromInstanceProfile,IAM InstanceProfile and 1 more,"[{""resourceType"":""AWS::IAM::InstanceProfile"",""resourceName"":""eksctl-capstone-nodegroup-standard-workers-NodeInstanceProfile-1KAR8YF8LJTW6""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-capstone-nodegroup-standar-NodeInstanceRole-1W2DF1ICVHEZO""}]",,us-east-1,,cloudformation.amazonaws.com
b338025a-1323-4446-a8fb-ce88e5032aaf,"2020-06-08, 11:19:23 AM",Jenkins,AddRoleToInstanceProfile,IAM InstanceProfile and 1 more,"[{""resourceType"":""AWS::IAM::InstanceProfile"",""resourceName"":""eksctl-capstone-nodegroup-standard-workers-NodeInstanceProfile-1KAR8YF8LJTW6""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-capstone-nodegroup-standar-NodeInstanceRole-1W2DF1ICVHEZO""}]",,us-east-1,,cloudformation.amazonaws.com
ec5a173e-181b-45cb-a965-473738b24d00,"2020-06-08, 11:19:22 AM",Jenkins,CreateInstanceProfile,IAM InstanceProfile,"[{""resourceType"":""AWS::IAM::InstanceProfile"",""resourceName"":""arn:aws:iam::210729147014:instance-profile/eksctl-capstone-nodegroup-standard-workers-NodeInstanceProfile-1KAR8YF8LJTW6""},{""resourceType"":""AWS::IAM::InstanceProfile"",""resourceName"":""eksctl-capstone-nodegroup-standard-workers-NodeInstanceProfile-1KAR8YF8LJTW6""},{""resourceType"":""AWS::IAM::InstanceProfile"",""resourceName"":""AIPATCEDPTKDLI626GZXK""}]",,us-east-1,,cloudformation.amazonaws.com
02d8fea4-2fa5-4e5f-bb73-c08dc9ba4842,"2020-06-08, 11:19:08 AM",Jenkins,AttachRolePolicy,IAM Policy and 1 more,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/AmazonEKS_CNI_Policy""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-capstone-nodegroup-standar-NodeInstanceRole-1W2DF1ICVHEZO""}]",,us-east-1,,cloudformation.amazonaws.com
1690545f-b514-4568-8a77-3ecce67239bf,"2020-06-08, 11:19:08 AM",Jenkins,AttachRolePolicy,IAM Policy and 1 more,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/AmazonEC2ContainerRegistryReadOnly""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-capstone-nodegroup-standar-NodeInstanceRole-1W2DF1ICVHEZO""}]",,us-east-1,,cloudformation.amazonaws.com
e14fe5df-306d-4cfc-8b3a-051842149bf1,"2020-06-08, 11:19:08 AM",Jenkins,TagRole,IAM Role,"[{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-capstone-nodegroup-standar-NodeInstanceRole-1W2DF1ICVHEZO""}]",,us-east-1,,cloudformation.amazonaws.com
ed19fd14-f2e5-42bd-9347-67adb6baf3b1,"2020-06-08, 11:19:08 AM",Jenkins,AttachRolePolicy,IAM Policy and 1 more,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/AmazonEKSWorkerNodePolicy""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-capstone-nodegroup-standar-NodeInstanceRole-1W2DF1ICVHEZO""}]",,us-east-1,,cloudformation.amazonaws.com
291c72a2-0016-46ea-8fff-5c66b6d9be49,"2020-06-08, 11:19:07 AM",Jenkins,CreateRole,IAM Role,"[{""resourceType"":""AWS::IAM::Role"",""resourceName"":""AROATCEDPTKDPZANFK6SL""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""arn:aws:iam::210729147014:role/eksctl-capstone-nodegroup-standar-NodeInstanceRole-1W2DF1ICVHEZO""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-capstone-nodegroup-standar-NodeInstanceRole-1W2DF1ICVHEZO""}]",,us-east-1,,cloudformation.amazonaws.com
9297562a-15de-452e-a470-518b4ea4ff14,"2020-06-08, 11:08:11 AM",Jenkins,PutRolePolicy,IAM Policy and 1 more,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""eksctl-capstone-cluster-PolicyCloudWatchMetrics""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-capstone-cluster-ServiceRole-1J7DN3OSOIRJO""}]",,us-east-1,,cloudformation.amazonaws.com
95d1cac4-63f3-492c-bcfd-1b5732aa66d3,"2020-06-08, 11:08:11 AM",Jenkins,PutRolePolicy,IAM Policy and 1 more,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""eksctl-capstone-cluster-PolicyNLB""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-capstone-cluster-ServiceRole-1J7DN3OSOIRJO""}]",,us-east-1,,cloudformation.amazonaws.com
9ddb66e6-f9a0-479b-8c56-bf37ef9ebc60,"2020-06-08, 11:07:56 AM",Jenkins,TagRole,IAM Role,"[{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-capstone-cluster-ServiceRole-1J7DN3OSOIRJO""}]",,us-east-1,,cloudformation.amazonaws.com
d6bec46d-9302-40b5-a24c-62c7c6dc62eb,"2020-06-08, 11:07:56 AM",Jenkins,AttachRolePolicy,IAM Policy and 1 more,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/AmazonEKSClusterPolicy""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-capstone-cluster-ServiceRole-1J7DN3OSOIRJO""}]",,us-east-1,,cloudformation.amazonaws.com
aebe147c-2163-41be-9237-bea939880909,"2020-06-08, 11:07:55 AM",Jenkins,CreateRole,IAM Role,"[{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-capstone-cluster-ServiceRole-1J7DN3OSOIRJO""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""arn:aws:iam::210729147014:role/eksctl-capstone-cluster-ServiceRole-1J7DN3OSOIRJO""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""AROATCEDPTKDKSCTWOGPV""}]",,us-east-1,,cloudformation.amazonaws.com
06285807-928f-4617-9ba3-a7f2e9a6a8b7,"2020-06-08, 11:04:46 AM",Jenkins,DeleteRole,IAM Role,"[{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-capstone-cluster-ServiceRole-IFU2U256NEJX""}]",,us-east-1,,cloudformation.amazonaws.com
a20b3284-ba06-4dc7-a267-99b0ef649693,"2020-06-08, 11:04:46 AM",Jenkins,DetachRolePolicy,IAM Policy and 1 more,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/AmazonEKSClusterPolicy""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-capstone-cluster-ServiceRole-IFU2U256NEJX""}]",,us-east-1,,cloudformation.amazonaws.com
9bec0606-1e29-42f8-a1c4-93609496995f,"2020-06-08, 10:55:00 AM",Jenkins,DeleteRolePolicy,IAM Policy and 1 more,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""eksctl-capstone-cluster-PolicyNLB""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-capstone-cluster-ServiceRole-IFU2U256NEJX""}]",,us-east-1,,cloudformation.amazonaws.com
48a88020-691b-4092-ba35-c6b7cfbffbe0,"2020-06-08, 10:54:59 AM",Jenkins,DeleteRolePolicy,IAM Policy and 1 more,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""eksctl-capstone-cluster-PolicyCloudWatchMetrics""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-capstone-cluster-ServiceRole-IFU2U256NEJX""}]",,us-east-1,,cloudformation.amazonaws.com
f3fe4280-4e9f-4df6-ad47-e369e7b47bbd,"2020-06-08, 10:54:45 AM",Jenkins,UpdateAccessKey,IAM AccessKey and 1 more,"[{""resourceType"":""AWS::IAM::AccessKey"",""resourceName"":""AKIATCEDPTKDGCS36OOP""},{""resourceType"":""AWS::IAM::User"",""resourceName"":""Jenkins""}]",,us-east-1,,213.127.108.166
b9f860b6-6118-4966-ba31-bdc087961791,"2020-06-08, 10:53:27 AM",Jenkins,UpdateAccessKey,IAM AccessKey and 1 more,"[{""resourceType"":""AWS::IAM::AccessKey"",""resourceName"":""AKIATCEDPTKDGCS36OOP""},{""resourceType"":""AWS::IAM::User"",""resourceName"":""Jenkins""}]",,us-east-1,,213.127.108.166
c424362f-5ef6-4f5d-aaea-1516e9bd052e,"2020-06-08, 10:53:07 AM",Jenkins,UpdateAccessKey,IAM AccessKey and 1 more,"[{""resourceType"":""AWS::IAM::AccessKey"",""resourceName"":""AKIATCEDPTKDGCS36OOP""},{""resourceType"":""AWS::IAM::User"",""resourceName"":""Jenkins""}]",,us-east-1,,213.127.108.166
b8aba002-ce15-45de-aa7e-2fdf7733a40e,"2020-06-08, 10:52:10 AM",Jenkins,CreateAccessKey,IAM AccessKey and 1 more,"[{""resourceType"":""AWS::IAM::AccessKey"",""resourceName"":""AKIATCEDPTKDDPCGLMGY""},{""resourceType"":""AWS::IAM::User"",""resourceName"":""Jenkins""}]",,us-east-1,,213.127.108.166
a30aec41-e9d2-467d-a655-4d7aa9cc8004,"2020-06-08, 10:52:08 AM",Jenkins,DeleteAccessKey,IAM AccessKey and 1 more,"[{""resourceType"":""AWS::IAM::AccessKey"",""resourceName"":""AKIATCEDPTKDDEWFZSMM""},{""resourceType"":""AWS::IAM::User"",""resourceName"":""Jenkins""}]",,us-east-1,,213.127.108.166
729042fd-bbc2-48f6-8760-1070d27967f0,"2020-06-08, 10:51:56 AM",Jenkins,UpdateAccessKey,IAM AccessKey and 1 more,"[{""resourceType"":""AWS::IAM::AccessKey"",""resourceName"":""AKIATCEDPTKDGCS36OOP""},{""resourceType"":""AWS::IAM::User"",""resourceName"":""Jenkins""}]",,us-east-1,,213.127.108.166
401df6e3-a647-47eb-8d59-0e50d8e4949e,"2020-06-08, 10:51:41 AM",Jenkins,UpdateAccessKey,IAM AccessKey and 1 more,"[{""resourceType"":""AWS::IAM::AccessKey"",""resourceName"":""AKIATCEDPTKDGCS36OOP""},{""resourceType"":""AWS::IAM::User"",""resourceName"":""Jenkins""}]",,us-east-1,,213.127.108.166
ae8f407f-6496-441b-9dc7-2bdf16052198,"2020-06-08, 10:50:54 AM",Jenkins,DetachUserPolicy,IAM User and 1 more,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""Jenkins""},{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/AWSCloudFormationFullAccess""}]",,us-east-1,,213.127.108.166
67a15279-32a8-4e8a-933f-aea715e00d4b,"2020-06-08, 10:50:47 AM",Jenkins,DetachUserPolicy,IAM User and 1 more,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""Jenkins""},{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/AdministratorAccess""}]",,us-east-1,,213.127.108.166
c5d47f23-1b34-4223-b74e-90cad46b7127,"2020-06-08, 10:50:28 AM",Jenkins,AttachGroupPolicy,IAM Policy and 1 more,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/AdministratorAccess""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""Jenkins""}]",,us-east-1,,213.127.108.166
1515748e-5038-4218-b840-97f0b82f35d6,"2020-06-08, 10:21:54 AM",Jenkins,DetachRolePolicy,IAM Policy and 1 more,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/AmazonEC2ContainerRegistryReadOnly""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-capstone-nodegroup-standar-NodeInstanceRole-19NWD7DYBGO5M""}]",,us-east-1,,cloudformation.amazonaws.com
16535752-de66-4234-99f4-276c44626416,"2020-06-08, 10:21:54 AM",Jenkins,DeleteRole,IAM Role,"[{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-capstone-nodegroup-standar-NodeInstanceRole-19NWD7DYBGO5M""}]",,us-east-1,,cloudformation.amazonaws.com
282eb0da-bece-409b-bd4f-4df4444800dc,"2020-06-08, 10:21:54 AM",Jenkins,DetachRolePolicy,IAM Policy and 1 more,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/AmazonEKS_CNI_Policy""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-capstone-nodegroup-standar-NodeInstanceRole-19NWD7DYBGO5M""}]",,us-east-1,,cloudformation.amazonaws.com
3a4c85ec-e3c6-44c5-a0ec-97739e582732,"2020-06-08, 10:21:54 AM",Jenkins,DetachRolePolicy,IAM Policy and 1 more,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/AmazonEKSWorkerNodePolicy""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-capstone-nodegroup-standar-NodeInstanceRole-19NWD7DYBGO5M""}]",,us-east-1,,cloudformation.amazonaws.com
1402d132-d1b9-4483-a688-6844ce17e234,"2020-06-08, 10:21:53 AM",Jenkins,DeleteInstanceProfile,IAM InstanceProfile,"[{""resourceType"":""AWS::IAM::InstanceProfile"",""resourceName"":""eksctl-capstone-nodegroup-standard-workers-NodeInstanceProfile-JRJ7PVK8ZGA9""}]",,us-east-1,,cloudformation.amazonaws.com
1db9626a-b1fe-498e-a1cd-aa474ced73eb,"2020-06-08, 10:21:53 AM",Jenkins,RemoveRoleFromInstanceProfile,IAM InstanceProfile and 1 more,"[{""resourceType"":""AWS::IAM::InstanceProfile"",""resourceName"":""eksctl-capstone-nodegroup-standard-workers-NodeInstanceProfile-JRJ7PVK8ZGA9""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-capstone-nodegroup-standar-NodeInstanceRole-19NWD7DYBGO5M""}]",,us-east-1,,cloudformation.amazonaws.com
